Amount,TransactionType,CustomerAge,AccountBalance,Location,DeviceUsed,CardType,PreviousFraudHistory,MultiDeviceUsed,TransactionSpeed,MerchantRisk,RepeatedTransactions,InternationalTransaction,Fraudulent
8100.645714087802,ATM,49,25454.165334497586,Mexico,Mobile,Credit,0,0,2.7478000743636875,High,0,1,1
1634.9815429037965,ATM,78,26192.153936842245,UK,Desktop,Credit,1,0,1.0706804411539792,Low,0,0,0
5131.75822505492,Online,19,18615.74038871326,UK,Desktop,Prepaid,0,1,0.4723558794524176,Medium,1,0,1
2747.1411137050186,Wire Transfer,72,28814.02966418472,Germany,Mobile,Debit,1,0,4.104693803216496,Low,1,0,0
4458.599497476628,Wire Transfer,54,28047.82497485731,India,Tablet,Credit,0,0,4.025368324510991,Low,1,0,1
1962.625423680315,ATM,25,28302.37864620921,UK,Desktop,Debit,0,0,4.831403712922321,High,0,0,0
65.16595006478796,POS,26,26938.629305755807,India,Mobile,Debit,0,0,1.8011125139984798,Low,0,0,1
6199.697481223809,POS,21,5325.581851590072,Germany,Desktop,Prepaid,0,1,4.629290281965196,High,0,0,1
1613.021516569552,Online,67,41800.34998611749,Mexico,Mobile,Credit,1,0,0.534389118421201,High,0,0,0
1508.9861602929027,Wire Transfer,40,1528.4183673814955,Canada,Tablet,Credit,1,0,4.98615947845716,Low,0,0,1
5032.176697023867,Wire Transfer,48,25360.19683839092,France,Mobile,Prepaid,0,0,3.785838932159428,Medium,0,0,1
4060.174023140158,Online,33,15182.68228688005,UK,Mobile,Debit,0,0,4.040674336148095,Low,1,0,0
6591.245833440066,Online,38,5262.094903882619,Mexico,Mobile,Debit,1,0,0.8708611104102242,Medium,0,0,1
7388.588606741983,POS,50,40592.91114548889,India,Mobile,Credit,1,0,2.889293168613911,Medium,0,0,1
682.8325086730292,POS,36,33217.69763296934,India,Desktop,Debit,0,1,4.354977822628642,Low,0,0,1
3127.519806073686,Wire Transfer,35,31241.15710467189,India,Mobile,Credit,1,1,1.6846259715620997,Medium,1,0,0
552.7770278808092,Wire Transfer,79,12622.375980492978,India,Tablet,Prepaid,0,0,0.9316609411901982,Low,0,0,1
5513.065132385302,Wire Transfer,26,5994.669357243671,Germany,Desktop,Prepaid,0,0,4.8482986676293285,Medium,1,0,1
7768.2025593895,Wire Transfer,78,954.882780160221,UK,Mobile,Debit,0,1,3.716449380284052,Medium,0,0,1
8462.780863197013,Online,34,39342.056725708375,India,Desktop,Debit,1,1,3.9838425972162863,High,0,0,0
2726.826048388005,ATM,40,44062.65909722799,UK,Desktop,Credit,0,0,1.990998090220512,Low,0,0,0
2124.242626712913,Online,55,35061.50762042504,France,Mobile,Prepaid,0,0,2.336809303232192,Low,0,0,0
9502.871164669816,POS,25,7795.946795322795,France,Desktop,Debit,0,1,3.0158727410216986,Medium,0,0,1
2441.53286535312,POS,40,15018.161178555683,USA,Tablet,Prepaid,0,0,4.501803884191477,High,0,0,0
3380.082012223236,ATM,51,12937.582260090974,USA,Mobile,Prepaid,1,0,2.479853196760709,High,0,0,1
6423.295289428227,Online,72,19034.7767838672,France,Mobile,Debit,1,0,1.977946724799564,High,0,0,1
1076.9390329836126,ATM,54,5716.103590425709,Germany,Mobile,Credit,0,0,0.6983134838888478,High,1,0,0
429.0927220820463,POS,31,5094.532300169796,USA,Mobile,Debit,0,0,1.4922988268746775,Low,0,1,1
3900.155340398964,Wire Transfer,31,11631.57432048192,India,Desktop,Credit,0,0,2.88133911456786,Low,0,0,0
7699.768762342301,Wire Transfer,44,3865.734344132726,Canada,Tablet,Debit,0,0,3.610432093423196,Medium,0,0,0
2572.065979557492,ATM,64,12620.479253515294,France,Mobile,Prepaid,0,0,3.369816130494618,Medium,0,1,0
857.5287637110673,Online,72,4480.686199766132,USA,Desktop,Credit,0,1,3.231937027394055,Medium,0,0,1
522.1219571682217,Wire Transfer,51,34147.084731266514,Mexico,Mobile,Credit,1,1,3.4546332299444327,Low,0,0,0
587.8483388683297,Online,75,28453.34991210448,France,Tablet,Credit,0,0,3.2629141925710443,High,1,1,1
356.3803152184032,Online,61,15837.432432510595,France,Mobile,Debit,0,0,2.577097499382994,High,0,0,0
765.0803024021291,Online,62,23626.53176554504,Germany,Mobile,Credit,0,0,1.588812606684712,High,1,0,0
4989.437567301282,POS,64,30193.8994812044,India,Mobile,Prepaid,0,0,1.3919350728038131,Medium,0,0,1
8061.86557225383,Wire Transfer,56,22501.425600934366,Germany,Tablet,Prepaid,0,0,3.923658348404332,High,0,1,1
109.00784795662489,ATM,78,28220.146275529994,France,Mobile,Credit,0,1,0.4541767469549145,Low,0,0,0
3071.570045747775,POS,73,24638.021199954503,UK,Mobile,Credit,1,0,1.3323991923690477,Low,0,1,0
9165.04123987534,Wire Transfer,54,34259.53035071819,France,Mobile,Prepaid,1,0,3.834972466908954,Medium,0,1,0
8175.904394588033,Online,39,10592.945143204211,Mexico,Desktop,Debit,0,1,1.1677522463588947,Medium,0,0,0
7136.362362986679,Wire Transfer,52,6812.600702819093,India,Mobile,Credit,1,1,2.123740443419411,Low,1,0,1
811.5351191598056,ATM,35,37623.654546788,Mexico,Mobile,Credit,0,0,4.381739772961403,High,1,0,1
6170.336642062173,Wire Transfer,23,34442.59311503325,Germany,Tablet,Credit,0,1,2.335149080033702,Low,0,0,1
4550.865237030054,ATM,18,49861.36023145659,India,Desktop,Credit,1,1,0.2253983855225657,Low,0,0,1
9877.977346946724,Wire Transfer,56,34790.11574128901,Mexico,Desktop,Debit,0,0,2.9144252379714,Medium,0,0,1
5980.706144200004,Online,41,26510.970340855005,UK,Desktop,Credit,0,0,0.8118095148429265,Medium,0,0,0
5010.787381134004,Wire Transfer,73,48323.92275655928,France,Mobile,Debit,1,1,1.962910532063468,Medium,1,0,0
684.3504413713812,ATM,68,7339.844868852452,UK,Tablet,Prepaid,0,1,2.2671401128071147,Low,0,1,0
1074.8643727768274,POS,34,15079.830372296175,Germany,Desktop,Prepaid,0,0,2.0429935838730477,High,0,0,1
1212.6719121029992,Wire Transfer,62,36845.659931875794,India,Desktop,Prepaid,0,0,0.620449056340358,Low,0,0,0
2212.8375917221147,POS,25,29064.64877528242,France,Mobile,Prepaid,0,0,1.4045534968685032,Medium,0,0,0
3584.5627002943534,POS,56,35943.203644190544,USA,Mobile,Debit,0,0,3.8628516130949806,High,0,0,1
9383.774129226647,Online,68,39300.02460386835,UK,Mobile,Debit,0,0,0.2380993818323883,High,0,0,0
1856.6960107000152,POS,51,5378.069588521706,UK,Mobile,Debit,0,0,3.6481981437139703,Medium,1,1,1
8032.088696447942,Online,30,620.4857530079765,UK,Tablet,Prepaid,0,0,0.9590318876136962,Medium,0,0,0
4744.472988959866,Online,20,7140.49628913348,France,Tablet,Prepaid,0,0,2.203219216511473,High,0,0,0
5652.762921293538,ATM,58,12140.07499131376,India,Mobile,Debit,0,0,2.090191316700784,Low,0,0,1
430.5109644672552,ATM,18,31069.230403691443,UK,Tablet,Prepaid,0,0,0.8221173206055647,Medium,1,0,1
7311.366077284406,Wire Transfer,58,26284.302795975305,Germany,Tablet,Debit,1,0,4.926021937257677,Medium,0,0,1
798.6046354360899,ATM,30,29742.775073151144,Germany,Desktop,Prepaid,0,0,3.018877066586307,Low,0,0,0
7041.532345426968,Online,71,4621.055022658932,Canada,Desktop,Prepaid,0,1,2.9108431786962288,Medium,0,0,1
2382.458218642146,ATM,55,16628.14762035091,France,Mobile,Prepaid,0,0,4.390065263780294,High,1,0,0
6009.937390272567,Online,74,15525.137627474169,France,Mobile,Credit,0,0,1.6572254912177098,High,0,0,1
5542.484384716639,POS,46,46456.81168608841,Mexico,Desktop,Debit,1,0,2.515063160954168,Low,0,0,1
9001.830998334643,Wire Transfer,20,12525.67365819457,India,Tablet,Prepaid,0,1,0.1694146787144611,High,0,0,1
1683.235980050136,POS,71,28973.749534685423,UK,Tablet,Debit,0,0,0.7322682572105527,Low,0,0,0
1907.4620032110336,Online,77,28188.91504920633,Canada,Desktop,Prepaid,1,0,3.813244141448992,High,0,0,0
2529.2070461803446,Online,72,22558.39581441861,USA,Mobile,Credit,0,0,3.938333824134627,Medium,0,0,0
4647.742812194857,Wire Transfer,30,20225.962337531277,Germany,Tablet,Prepaid,0,0,3.098104201085899,Medium,0,1,0
4189.711438449552,POS,25,20085.79598426939,India,Desktop,Debit,0,1,3.611390836775924,Medium,0,0,0
3511.7001375187565,Online,22,35038.97697736184,Mexico,Desktop,Debit,0,0,0.2593473920675927,High,0,0,0
4447.392234714882,Wire Transfer,73,20514.905341565365,UK,Mobile,Debit,0,1,4.029146209298018,Low,0,0,0
6799.535492127485,POS,32,35092.775532531006,USA,Tablet,Credit,0,0,4.970030103427892,Medium,0,0,0
478.0505661907552,Online,54,10700.00247180574,India,Mobile,Prepaid,0,1,0.6734311882803784,High,0,0,1
3258.6487416047016,POS,36,32251.566727597507,Germany,Tablet,Prepaid,0,0,4.970870418111774,High,0,0,1
3039.8260495843365,Wire Transfer,30,18956.19553526108,Mexico,Tablet,Credit,0,0,2.847344379478013,High,1,0,0
7070.704396685604,POS,32,13152.575700596864,UK,Desktop,Credit,0,0,2.92883872963685,Low,0,0,1
8716.65269346224,Online,36,12230.633503476258,Germany,Mobile,Debit,0,0,2.709816520328608,High,0,0,1
5857.690100323554,ATM,39,34473.6949703382,Mexico,Desktop,Credit,0,1,4.116808522432224,Medium,1,0,1
2098.503143331392,ATM,18,25816.43612543207,Mexico,Mobile,Debit,0,1,4.414917914816842,High,0,0,0
721.8547103749333,ATM,70,34999.491727607936,UK,Desktop,Credit,0,1,1.7378352054681552,Medium,1,0,1
6679.257921780211,Online,48,24517.52205278304,USA,Tablet,Credit,0,0,2.1159276318499782,Medium,0,0,1
2168.1540895267917,ATM,30,33129.163218697446,UK,Desktop,Prepaid,0,0,4.282118502049068,High,0,0,0
8085.889507683447,Online,26,45796.387305189055,Canada,Mobile,Prepaid,1,0,0.212212511536483,Low,0,0,1
8092.146166513847,Online,46,43685.45876962429,Germany,Tablet,Prepaid,1,0,1.5034012926266969,Low,0,0,0
6689.040740761911,Online,52,25880.523870641253,India,Desktop,Debit,0,1,4.06097781443951,High,0,0,1
6794.834057512432,ATM,34,33880.65877713057,India,Mobile,Prepaid,0,0,1.6538533241520368,Medium,0,0,0
1429.9498666966422,ATM,41,25550.44178413064,UK,Desktop,Debit,0,0,2.398863324797788,High,0,0,1
2807.5729222093896,ATM,21,18983.979154911885,Canada,Tablet,Debit,1,1,4.810332718398678,Medium,0,0,1
4344.100789323889,POS,69,46095.36943576174,UK,Mobile,Credit,0,0,2.236081033430472,High,0,0,0
887.7863264568853,Online,56,6952.956289696477,USA,Tablet,Credit,0,1,1.3979362186549946,Low,0,0,1
6262.3405579852215,POS,32,49968.246609633934,Mexico,Tablet,Credit,1,0,4.783540866421523,High,0,0,1
7317.64993850022,POS,58,16548.145217922418,USA,Tablet,Credit,0,1,1.696810826719919,Low,0,1,1
5955.365432307758,ATM,69,17145.98293149397,Germany,Desktop,Debit,0,1,2.007325791720856,Medium,0,0,1
7204.373034700093,POS,31,18769.761032558657,Germany,Desktop,Credit,0,0,1.103409171460373,Low,0,0,0
412.1774500622287,Online,35,33993.874361154405,India,Mobile,Prepaid,0,1,2.2352647087395696,Medium,1,0,0
9756.34590659055,POS,46,31971.23200882855,Germany,Tablet,Prepaid,0,0,4.540213386835318,Low,0,0,1
5474.9830026996215,Online,74,33488.44511948006,India,Desktop,Debit,0,0,3.778860832480455,Medium,1,0,0
4443.064690852666,ATM,54,16833.691712684624,Germany,Desktop,Prepaid,1,0,2.93894068988814,Medium,0,0,1
6967.333772290712,POS,25,28571.932574100872,USA,Mobile,Debit,0,0,3.825893137299856,Medium,1,0,0
8780.963461246245,Online,45,29155.014231539983,Canada,Tablet,Prepaid,0,0,2.5311679500233457,Low,0,1,1
9326.223235408928,Wire Transfer,65,46707.32075230562,UK,Tablet,Prepaid,0,1,1.8574566103129957,Low,0,0,0
5417.253120974342,POS,67,27292.970050988115,Germany,Desktop,Credit,1,0,1.88079145738412,High,0,0,1
9811.966589255322,POS,33,25078.93249532281,India,Mobile,Credit,0,0,3.167802783060861,Medium,0,0,1
3992.643647445408,POS,59,43448.1886424147,Mexico,Mobile,Prepaid,1,1,1.358408923435643,High,0,0,1
9265.373341582286,POS,72,754.4015105347468,Mexico,Desktop,Credit,0,0,0.6211084616841775,High,0,0,0
953.4851779517248,Wire Transfer,32,14486.880026444464,Canada,Tablet,Debit,0,0,0.3765211156473055,High,0,0,1
5716.8920946716025,ATM,59,49737.35256812317,UK,Desktop,Prepaid,0,0,3.196038082548132,Low,0,0,0
8863.095846846094,ATM,46,3533.5482347552797,Canada,Tablet,Debit,0,0,3.807991439400957,Medium,1,0,1
4222.99205946582,ATM,52,4943.651443815139,UK,Tablet,Credit,0,1,2.90085614665672,Medium,0,0,1
5307.718311159091,POS,63,11375.748153732253,Germany,Mobile,Debit,0,0,2.725751645473695,Low,0,1,1
5838.084029713544,POS,41,42300.17116986984,India,Desktop,Prepaid,0,1,4.955796198120047,Medium,0,0,1
9632.593169011709,ATM,48,23399.268305197096,UK,Tablet,Prepaid,0,0,3.272496289600869,Low,0,0,1
9624.84847647169,Online,79,43756.10286757251,Canada,Desktop,Debit,0,0,1.6603211973430003,Medium,0,0,1
4625.437978404885,POS,42,36347.693436655,Mexico,Tablet,Credit,0,0,2.1029600659551457,High,0,0,1
2806.539630489969,ATM,30,40889.78404897095,UK,Tablet,Credit,0,0,2.2062901053015485,Low,0,0,1
9696.15043136794,Wire Transfer,50,22006.38482731632,Germany,Tablet,Prepaid,0,0,2.555940999956461,High,0,1,1
3495.193982764523,POS,24,12621.559705101998,USA,Mobile,Prepaid,0,0,1.659966024407953,Medium,0,1,1
6903.568415210401,Wire Transfer,33,37780.56659120861,India,Desktop,Credit,0,0,4.182155168107213,High,1,0,0
3930.6572804325056,POS,32,45905.56693802807,Germany,Mobile,Prepaid,0,0,0.8074605464920527,Low,0,0,1
2600.7556241977736,POS,54,11787.65900023917,India,Tablet,Credit,0,1,4.665429943381003,High,1,0,1
5122.686761129112,ATM,49,16559.438607612192,France,Tablet,Debit,1,0,3.724129014806176,High,0,0,0
1779.051731418925,ATM,62,747.8997296717748,USA,Mobile,Credit,0,1,4.005748271100594,Medium,0,0,0
7454.695279481437,Online,30,5841.73682053406,USA,Tablet,Credit,0,0,1.3482077604238136,High,0,0,0
3347.1591570310043,Online,32,48869.44716041204,Mexico,Tablet,Prepaid,1,0,3.822661611122149,Medium,0,0,0
1374.6430274752145,ATM,42,971.7577591150996,Mexico,Mobile,Credit,0,1,0.5228939289594401,High,0,1,1
3898.1247705542896,Wire Transfer,31,26680.255056115475,Canada,Tablet,Prepaid,0,0,0.413178481189974,High,0,0,1
3731.364226219124,ATM,45,15099.095654286688,India,Tablet,Debit,0,1,3.8586756219258014,Medium,1,0,0
8067.545867135883,ATM,61,38471.833080054814,USA,Mobile,Debit,0,1,0.8145532025594592,High,0,0,1
4645.177164687205,POS,48,16122.063540831816,Canada,Desktop,Credit,1,1,4.171669033275926,Low,0,0,0
7225.446649238035,Wire Transfer,75,7937.895755604169,USA,Mobile,Credit,0,0,3.1022248403929287,Medium,0,0,1
1414.124146107824,POS,20,31053.70442352169,Canada,Desktop,Credit,0,0,0.6759024365743581,Medium,0,0,1
4881.401818575437,Online,24,29964.579111007068,India,Desktop,Debit,1,1,4.806601004537691,Medium,0,0,1
1566.1748731959,ATM,67,12309.367873062649,Canada,Tablet,Debit,0,1,4.356149202357993,Medium,0,0,0
3751.783341331012,POS,74,42958.61807849668,Germany,Tablet,Credit,1,0,3.3683386622466376,Medium,1,0,1
7575.256952972252,Wire Transfer,56,29603.215387745837,India,Tablet,Prepaid,0,1,4.739407799376766,High,1,0,0
353.5413259410318,ATM,68,43061.67059433687,USA,Mobile,Credit,1,1,0.1856411630649633,Medium,1,0,1
4814.09256456406,POS,26,20113.64069452308,India,Tablet,Debit,0,0,1.1988696019094032,High,0,0,1
7875.845861911237,Online,20,31728.525426711807,France,Desktop,Prepaid,0,0,0.3032387060548046,Medium,0,0,0
6377.924715967083,Wire Transfer,76,41260.74728759215,UK,Desktop,Debit,0,1,4.610802766396216,Medium,0,0,1
6260.562303490912,Wire Transfer,56,10658.210119595407,Canada,Mobile,Prepaid,1,0,0.8508344377393157,High,0,1,0
4117.862913936633,POS,71,370.1729322445668,Mexico,Mobile,Debit,0,1,0.9545786182651468,Low,0,1,0
1026.8069014778334,Online,60,41594.40318783648,Mexico,Mobile,Credit,0,0,1.865162225177993,High,0,0,1
1078.7365818813146,ATM,43,1702.2253100132334,USA,Desktop,Debit,0,0,2.404981687030365,Low,0,0,1
3684.182017683968,Wire Transfer,23,25702.139483910207,Mexico,Mobile,Credit,0,1,4.294486518079094,Low,0,0,1
1483.0507417957767,Online,41,12629.75465595667,UK,Tablet,Prepaid,1,1,0.4028253546199437,Medium,0,0,1
7647.63266860063,ATM,73,45344.81958169139,Canada,Mobile,Credit,0,1,4.255245603335465,Medium,1,0,1
4047.36181329382,ATM,29,11137.438513685194,France,Mobile,Credit,0,0,3.789487173060512,Low,0,0,1
9213.862047007626,Online,44,47694.753194887024,India,Tablet,Credit,0,0,1.4004380742492637,High,0,0,0
2301.3641126063467,Online,22,45445.4852236857,Germany,Tablet,Prepaid,0,0,1.547588903536683,High,0,1,0
5601.959279547442,Online,61,24585.6286745036,Canada,Mobile,Prepaid,1,0,2.3614877296914303,High,0,0,1
8621.80608338324,Online,28,44888.1788759594,Germany,Tablet,Prepaid,0,0,2.719135378725541,Low,1,0,1
6035.489573569218,ATM,68,47120.14323784951,India,Tablet,Credit,0,0,3.1977446280792616,High,0,0,1
8359.901019826055,Online,57,43407.42186270944,Germany,Desktop,Debit,1,0,2.810384644360877,Medium,0,0,1
2010.8173584975827,Online,49,9954.819703503486,UK,Desktop,Credit,0,0,1.0177555337853998,High,0,0,0
4880.836224797109,Online,50,38626.73980633157,Mexico,Desktop,Credit,1,0,4.038467038157284,Medium,0,1,1
8284.210031847811,Online,75,8790.494170529511,Mexico,Tablet,Credit,0,0,0.5784317609130102,High,0,0,1
5841.298741436326,ATM,61,34703.30374279784,USA,Mobile,Credit,1,1,2.5073279704715983,High,0,0,0
1219.0397548470785,POS,51,35048.48272890602,Mexico,Tablet,Prepaid,0,0,2.715244733599781,High,0,0,1
6301.90833780273,Wire Transfer,48,44956.105033023545,Mexico,Desktop,Prepaid,1,0,3.2694847394974094,High,1,0,0
7263.652423889389,ATM,79,7136.0926984269045,Canada,Mobile,Credit,0,1,2.5514566702664085,Medium,0,0,1
9699.421340611632,Online,32,40201.13947595655,Canada,Tablet,Credit,0,0,4.954678590913559,Medium,0,0,1
6198.708556636049,ATM,53,15278.153051071497,USA,Tablet,Prepaid,0,0,4.4362699584791,Medium,0,0,1
3704.434427311895,Online,75,46542.18348415973,UK,Tablet,Credit,0,0,2.8763119241671493,Low,0,0,1
4768.593975677977,POS,52,28485.97032667428,Mexico,Mobile,Credit,0,0,1.4208902156697814,Medium,0,0,1
2951.7129378237573,Wire Transfer,20,44537.27959248607,Canada,Tablet,Credit,0,0,0.3126499358136941,Medium,1,0,1
6825.094975658437,Wire Transfer,38,11264.444593127217,India,Mobile,Debit,0,1,1.5404658249925876,High,1,0,0
8347.372184653721,Wire Transfer,77,29836.21686629317,Germany,Desktop,Prepaid,0,0,1.0547788134667062,Medium,0,0,0
8071.585253931096,ATM,78,16953.842419344317,UK,Tablet,Credit,0,0,2.882652690224402,High,0,0,1
1761.2763941530195,ATM,65,29720.46919045365,India,Tablet,Prepaid,0,1,2.7013689601385784,Low,1,0,1
1195.2512197583874,POS,52,10650.6542016288,Mexico,Tablet,Prepaid,1,0,0.5738178173605741,Medium,0,0,0
56.27390981598256,ATM,72,24737.861979290217,France,Mobile,Prepaid,0,1,1.184258705204608,High,0,1,1
122.9123405243345,Wire Transfer,18,5520.719733722235,USA,Desktop,Prepaid,1,0,2.9978366965728003,Medium,1,0,0
4871.822724832781,ATM,49,21311.57291323821,France,Tablet,Debit,0,0,1.071981670576415,Medium,0,1,1
1340.489435418559,Online,33,8979.061425456508,France,Desktop,Credit,0,0,2.109763455140828,Low,0,0,0
680.0940091103905,POS,32,29231.10044566768,Canada,Tablet,Prepaid,0,0,3.928591676471073,Medium,0,0,1
1859.4779590978103,POS,23,25318.571037813097,USA,Tablet,Credit,0,0,0.436768187704759,High,0,0,1
1885.346832865598,ATM,63,29741.154974528843,France,Desktop,Debit,0,0,2.243111893014401,Medium,0,0,0
4325.130736234736,Wire Transfer,25,30342.990390046427,France,Mobile,Prepaid,0,0,0.812959528942012,High,0,0,1
1532.63597317087,Wire Transfer,61,8214.899197623616,USA,Mobile,Credit,0,1,3.244307396885324,Medium,0,0,1
9306.646194292724,POS,54,35761.07380291004,USA,Tablet,Debit,1,0,0.854553676940244,High,0,0,1
1889.3303856403757,Online,78,22462.99459654196,Germany,Tablet,Debit,0,1,3.2966330800792267,Low,1,0,1
3716.677242216181,ATM,41,22448.988703191982,Mexico,Mobile,Credit,0,0,3.0687865080859287,Medium,0,0,1
932.6816758326712,POS,37,13651.941644312376,India,Tablet,Credit,0,0,3.3016521866035724,High,0,0,0
1607.1988360307494,Online,46,13866.710302477712,USA,Tablet,Credit,0,0,3.0028767281812447,Medium,0,0,0
3680.233379683734,POS,56,40459.06487544026,Germany,Tablet,Credit,0,1,1.8459988380295485,Medium,0,0,0
5730.346256491404,POS,38,24195.17465109207,USA,Tablet,Prepaid,0,1,1.8435256653204584,Low,0,0,0
2806.991145666239,POS,19,49981.78127127219,USA,Tablet,Prepaid,0,0,4.845928017692892,High,0,0,1
9681.083050692829,ATM,77,42487.65244671663,Germany,Mobile,Credit,0,1,1.594230654013682,Medium,0,0,0
2344.783698285226,Online,31,8660.91905934503,Germany,Tablet,Credit,0,0,0.8611613475367987,Low,0,0,1
2194.951750176326,Wire Transfer,62,679.0793949384865,UK,Tablet,Credit,0,0,3.3834673987541013,Medium,0,0,0
9988.937194212573,ATM,69,5564.783137853324,USA,Desktop,Credit,0,0,2.040182200998778,High,0,0,0
4899.355386794973,POS,20,36723.41929376614,India,Tablet,Credit,0,0,1.546126268047869,High,0,0,1
9880.479301894362,ATM,53,25811.55047084571,UK,Mobile,Debit,0,1,4.275580491183076,Low,0,0,1
6081.290580839803,POS,58,29655.638916236367,India,Mobile,Credit,0,1,1.8835124854988896,Low,1,0,1
7899.088086353367,POS,24,14847.2547976786,Germany,Mobile,Prepaid,0,1,1.099888326282746,High,1,0,1
4035.771985863963,ATM,24,25864.33838839633,UK,Mobile,Debit,0,0,3.032111929794609,Medium,0,0,1
2829.0488761850693,ATM,59,27688.82812996241,Canada,Mobile,Prepaid,0,0,1.4958793574890994,Low,0,1,1
810.3473153829046,POS,68,49529.74901053284,France,Mobile,Credit,0,1,3.2678745353102894,Low,0,0,1
3924.67513814838,ATM,73,19215.009378026,UK,Mobile,Prepaid,0,1,4.055433329233729,Medium,0,0,0
4969.646912029444,Online,38,48624.22811380796,USA,Mobile,Debit,0,1,4.629292303394282,Low,0,1,1
5973.137798561094,POS,27,46269.33571626712,UK,Tablet,Debit,0,1,2.147614211665443,Low,0,0,0
3991.062296629761,Online,20,37336.32186005158,USA,Desktop,Debit,0,0,0.3088468676915379,High,0,0,1
5539.183044336401,Wire Transfer,24,9351.729284632853,Mexico,Desktop,Prepaid,1,1,2.503293580588017,Low,0,0,0
6887.139940313083,Online,44,11223.64347143014,Germany,Desktop,Prepaid,0,0,0.5500669582569323,Medium,1,0,1
4009.125233368211,POS,68,41659.68271965904,Canada,Desktop,Prepaid,0,0,0.7414100390378157,High,0,0,0
3481.712765184409,ATM,40,22006.52091369003,Canada,Tablet,Debit,0,0,1.2651172864149138,Low,0,0,0
5973.482781897594,Online,18,25528.48748076433,France,Desktop,Debit,0,0,1.4560029443913758,Medium,0,0,0
7604.007688603689,ATM,32,12510.35535891915,USA,Tablet,Credit,0,0,0.8682963658607773,High,0,1,0
9576.234340687335,Online,52,39514.136768642085,Germany,Desktop,Prepaid,0,0,1.2668724536760572,Low,1,0,0
3935.022137842858,POS,57,40118.02754912389,USA,Tablet,Credit,0,0,0.4690050411802979,High,0,1,0
6783.381364065045,ATM,30,13557.518058860978,India,Tablet,Prepaid,0,0,3.3814770460022667,Low,0,0,1
5344.33505075216,POS,34,6469.046553377061,France,Mobile,Credit,0,0,3.9092253016534375,Medium,0,0,1
7499.021799111818,POS,42,7368.22010774556,France,Tablet,Debit,0,0,2.029421409324068,High,0,0,1
3258.581387047203,Online,34,22273.88415416729,India,Mobile,Prepaid,0,0,3.805687283839304,Medium,0,0,1
2442.3881427972296,ATM,78,6462.384699461304,Mexico,Tablet,Debit,0,0,1.2616404035407525,High,0,0,1
3770.869035111716,Wire Transfer,39,2835.232568502333,USA,Mobile,Credit,1,0,1.1827505619733247,Low,0,0,1
3916.9045511510894,ATM,65,13965.906453164062,India,Mobile,Debit,1,0,2.443643811866261,Medium,0,0,1
6468.122828962925,Online,29,18741.528479376502,Germany,Mobile,Debit,1,0,1.4459022447737526,Low,0,0,1
7014.384548230561,Online,39,45398.13592605253,Mexico,Mobile,Credit,0,0,0.8317949342284311,High,0,0,0
7058.695973431728,Online,58,29426.284069668185,Germany,Desktop,Debit,0,0,2.3065660442892666,Medium,0,0,1
79.45178400659513,POS,55,42560.3692722372,USA,Tablet,Prepaid,0,0,2.747787875612242,Low,0,0,1
7333.799093928657,POS,43,20873.72780390831,USA,Desktop,Credit,0,1,1.6104794826231896,Low,0,0,1
8741.9770153188,ATM,43,13302.59612196724,India,Mobile,Prepaid,1,1,4.976584141445041,Medium,0,0,0
4756.252403510288,Online,37,2615.288604166055,USA,Desktop,Credit,1,0,4.345835832361311,Low,0,0,0
8558.407716381795,Online,79,46134.0717003306,Canada,Tablet,Credit,1,0,0.3840747856837738,Medium,0,0,1
2602.8224139291424,ATM,30,27677.939691863023,USA,Tablet,Credit,0,0,0.2747224547998398,Low,0,0,1
7024.053466596788,Wire Transfer,20,40479.06511356431,Canada,Desktop,Credit,1,0,0.6351833330989028,Low,0,0,0
5927.579782647688,Wire Transfer,35,14967.338824233866,Canada,Tablet,Credit,1,0,1.2270604660743063,High,0,0,1
3236.335164683047,Wire Transfer,41,12299.630003562712,UK,Desktop,Prepaid,0,0,2.8417776968493937,Medium,0,1,1
5161.637482688013,ATM,41,49721.55012713817,India,Mobile,Credit,0,1,2.880581737772513,High,0,0,1
8268.80652381746,POS,65,18020.590317563907,UK,Mobile,Debit,1,0,2.647335701054425,Low,0,0,1
3079.0920060424965,Online,50,28812.66475442961,UK,Tablet,Credit,0,1,4.296965454190438,High,1,0,0
7318.579322335765,ATM,74,44156.653116372894,Mexico,Mobile,Prepaid,0,0,0.2248344887203383,Medium,0,0,1
5870.37294365379,Wire Transfer,46,46243.61277167051,USA,Desktop,Prepaid,0,0,3.402510410481901,Low,0,0,0
5338.532421365972,ATM,69,29061.81724272327,USA,Tablet,Prepaid,0,1,4.49841155264637,Low,1,0,1
8460.755182380544,Online,70,4828.8290352832055,France,Desktop,Debit,0,0,1.3146429385219065,Medium,0,0,1
1321.1363280470518,Wire Transfer,66,3417.3809094845574,UK,Tablet,Debit,0,0,3.994126790997078,Low,0,0,1
2743.530396153842,Online,42,45232.80312044148,India,Tablet,Prepaid,1,0,4.880426552429774,High,0,0,1
3260.7429846110845,Wire Transfer,76,12549.324276159068,Mexico,Mobile,Prepaid,0,0,3.8672751013466855,Medium,0,0,1
5662.847097529334,Wire Transfer,23,16760.834241300414,USA,Desktop,Debit,1,0,1.5966255800992388,Low,0,0,0
5994.455425632312,POS,71,26959.96676636508,Germany,Tablet,Credit,0,1,1.0154676626406838,Medium,0,0,0
