TransactionID,Amount,TransactionType,CustomerAge,AccountBalance,Location,DeviceUsed,TimeOfTransaction,CardType,PreviousFraudHistory,MultiDeviceUsed,TransactionSpeed,MerchantRisk,RepeatedTransactions,InternationalTransaction,Fraudulent
1318,7318.579322335765,ATM,74,44156.653116372894,Mexico,Mobile,Afternoon,Prepaid,0,0,0.2248344887203383,Medium,0,0,1
4304,5870.37294365379,Wire Transfer,46,46243.61277167051,USA,Desktop,Afternoon,Prepaid,0,0,3.402510410481901,Low,0,0,0
2475,5338.532421365972,ATM,69,29061.81724272327,USA,Tablet,Morning,Prepaid,0,1,4.49841155264637,Low,1,0,1
2543,8460.755182380544,Online,70,4828.8290352832055,France,Desktop,Night,Debit,0,0,1.3146429385219063,Medium,0,0,1
1247,1321.1363280470518,Wire Transfer,66,3417.3809094845574,UK,Tablet,Evening,Debit,0,0,3.994126790997078,Low,0,0,1
1209,2743.530396153842,Online,42,45232.80312044148,India,Tablet,Morning,Prepaid,1,0,4.880426552429774,High,0,0,1
217,3260.7429846110845,Wire Transfer,76,12549.324276159068,Mexico,Mobile,Morning,Prepaid,0,0,3.8672751013466855,Medium,0,0,1
4293,5662.847097529334,Wire Transfer,23,16760.834241300414,USA,Desktop,Night,Debit,1,0,1.5966255800992388,Low,0,0,0
3063,5994.455425632312,POS,71,26959.96676636508,Germany,Tablet,Morning,Credit,0,1,1.0154676626406838,Medium,0,0,0
1240,1863.3999018741802,POS,78,661.5639596809109,USA,Desktop,Evening,Prepaid,0,1,0.975162071362438,Medium,0,1,1
2290,1969.0161502565454,POS,67,47573.183987290984,Canada,Tablet,Afternoon,Debit,0,0,4.363982603016555,Medium,0,0,1
2741,3663.1506751310994,Wire Transfer,65,14571.954165106388,France,Tablet,Evening,Credit,0,0,3.844584747373645,High,0,1,1
276,5020.147783925124,ATM,39,38469.78884204011,UK,Desktop,Evening,Credit,1,0,4.661416269953328,Low,0,0,1
490,8903.735201070254,POS,45,22992.554045021607,India,Tablet,Afternoon,Credit,1,0,2.066279288589471,Low,0,0,1
1036,6965.924871022617,Wire Transfer,63,46777.276975588306,UK,Desktop,Evening,Debit,0,0,1.3630586704650964,Low,0,0,1
1230,4099.24672308728,POS,76,14865.885475602347,Canada,Mobile,Evening,Debit,0,0,3.0042679421718863,Medium,0,0,1
4586,9656.733362915336,Online,60,45915.137100488646,Germany,Tablet,Morning,Debit,0,0,3.3878734322409407,Low,0,0,0
1009,2504.1834085032674,POS,40,37083.040473815905,Canada,Desktop,Evening,Debit,0,0,2.8440124491297736,High,0,0,1
4690,9758.030397303837,ATM,50,47213.44354453602,UK,Desktop,Evening,Prepaid,0,0,2.4273027112623544,High,0,1,0
4027,3975.9517004526665,POS,20,9297.604900040234,India,Tablet,Evening,Prepaid,0,1,3.1286504032829217,High,0,0,0
3183,3104.970684471465,Wire Transfer,54,12420.280262342741,USA,Desktop,Afternoon,Debit,0,0,1.6775948011338722,Low,0,0,0
2533,2953.2477694984696,POS,33,49318.14508484406,France,Mobile,Morning,Prepaid,0,0,2.5065250648540855,Low,0,0,1
4170,975.4818945346452,ATM,32,21478.33164035643,France,Mobile,Afternoon,Debit,1,1,3.8232543813927524,High,0,0,0
1059,4803.95744683605,ATM,52,6077.538036545527,Mexico,Tablet,Night,Prepaid,0,0,3.550316069561083,Medium,0,0,1
2167,6345.079961574411,Online,45,455.4971941100827,Germany,Mobile,Evening,Credit,0,0,4.689942635812716,High,1,0,1
4579,9765.844622995814,Online,31,15117.188091950446,UK,Tablet,Morning,Credit,0,0,1.3528448684161656,High,0,0,0
282,3386.571616946843,Wire Transfer,26,19154.014066659252,Mexico,Mobile,Afternoon,Prepaid,0,0,3.1768727437846938,High,0,0,1
3566,7252.8107022281965,ATM,44,24963.283732437518,UK,Desktop,Morning,Credit,0,0,4.982654070654494,Medium,0,1,0
1317,5268.762582751771,Online,72,22430.662641483596,France,Mobile,Night,Prepaid,0,0,3.979039810042694,High,0,0,1
4979,19.42471852363456,Wire Transfer,75,5498.961788270856,Canada,Mobile,Morning,Credit,0,0,3.61096960842959,Medium,1,0,0
969,5668.382356566003,Wire Transfer,47,37472.33939669327,UK,Desktop,Evening,Credit,0,1,2.800866221159923,High,1,0,1
3127,6731.987969294817,ATM,64,45217.71701251571,France,Mobile,Morning,Credit,0,0,4.054240946452072,Low,1,0,0
3921,9468.094884475486,ATM,19,29923.087912403313,Germany,Desktop,Morning,Debit,1,0,4.248975244368019,High,0,0,0
3167,9271.835182295688,Wire Transfer,57,13631.525443375276,France,Tablet,Afternoon,Prepaid,0,0,2.9806801502654254,Low,0,0,0
3520,2115.823084484786,Online,19,5645.160553030787,USA,Tablet,Night,Debit,0,1,1.8653719625734277,Low,0,0,0
620,7485.114306932747,ATM,60,2490.3938791710934,France,Mobile,Afternoon,Credit,0,0,4.411174330987924,Medium,0,0,1
3347,2716.7175561804906,Wire Transfer,37,34295.580286008175,Mexico,Tablet,Morning,Credit,0,1,3.47948074104722,High,0,0,0
1743,7695.355887476984,Online,62,40297.648418874145,India,Desktop,Night,Prepaid,0,0,4.682069581828007,Medium,0,0,1
1391,2368.144128831175,ATM,59,41139.0682433084,France,Desktop,Night,Debit,1,0,1.7961357248526977,Medium,0,0,1
4051,9344.98605714688,Online,55,12419.830436696904,Canada,Mobile,Night,Credit,0,1,1.1351818718253437,Medium,0,0,0
1848,1982.7301937007737,ATM,41,25900.11681982922,Canada,Desktop,Evening,Debit,1,0,4.2698404919925315,Low,0,0,1
1580,5471.507153013559,Online,44,44590.2443042551,France,Desktop,Evening,Debit,0,0,4.2890979622547505,Low,0,0,1
1656,9370.208652080317,ATM,70,41669.565705230205,India,Tablet,Evening,Credit,0,0,2.518523385180256,High,0,0,1
2353,6129.608948764743,ATM,78,15914.869291666784,Germany,Tablet,Afternoon,Prepaid,0,0,0.7538732941726815,Medium,0,0,1
2213,189.88549044854045,Wire Transfer,73,49093.86481763029,Germany,Desktop,Afternoon,Debit,0,0,4.401514875709817,High,0,0,1
2021,9634.310397793368,ATM,55,5643.4708823411065,India,Tablet,Morning,Debit,1,0,3.1296969321791477,Low,0,1,1
4973,5255.242909051392,Online,52,8618.09579426875,UK,Tablet,Afternoon,Debit,0,0,4.724834979976275,High,1,0,0
1957,6429.226343356563,Wire Transfer,59,10442.020821139602,UK,Desktop,Afternoon,Credit,0,0,1.4133187653179347,High,0,0,1
1308,8019.263549867221,Online,18,17812.652144940068,USA,Mobile,Night,Debit,0,1,1.8190415862473117,Medium,0,0,1
2004,2502.966536496566,Online,31,2693.105722754824,Germany,Tablet,Evening,Debit,1,0,0.20854790046960842,Medium,0,0,1
4456,605.5770801931436,Online,41,32256.852040962913,Germany,Mobile,Evening,Prepaid,0,0,0.8308403586486025,Medium,0,0,0
576,9495.711030339844,Online,23,13732.409643424415,UK,Mobile,Evening,Prepaid,0,0,4.770690185890214,High,0,1,1
4090,459.5182441418894,ATM,60,45918.41573750615,Germany,Desktop,Morning,Credit,0,0,1.4643545950264087,Low,0,0,0
4320,5167.6701589847635,Wire Transfer,77,44936.305680526486,France,Mobile,Morning,Credit,0,0,0.5838276588114792,Medium,1,0,0
4437,3505.8791571714332,Wire Transfer,49,46916.86013107295,France,Mobile,Morning,Debit,0,0,2.473755938088823,Medium,0,0,0
1707,6411.854883755161,Online,29,11421.814799893753,Germany,Desktop,Evening,Credit,0,1,0.9194115994140242,Low,0,0,1
3743,7572.910665839268,Online,54,2950.523511150033,UK,Tablet,Night,Debit,0,0,1.3327880309471403,Medium,0,0,0
3471,201.25723128839843,Wire Transfer,78,36418.06513683613,Germany,Tablet,Morning,Prepaid,0,0,1.5307640171417374,Medium,0,0,0
1281,6185.3757858380095,POS,48,9618.654613123455,India,Desktop,Afternoon,Prepaid,0,0,0.40771996238216546,Low,0,0,1
862,4538.355459132796,ATM,66,45588.664091934974,France,Tablet,Night,Debit,0,0,0.8227221390243251,High,0,0,1
4146,6501.3825871753525,POS,57,34408.35587744594,Mexico,Desktop,Night,Prepaid,0,1,3.916957013182516,Low,0,0,0
1802,7377.70851099548,POS,57,5943.555279909812,Canada,Tablet,Night,Prepaid,0,0,3.394273129519885,Medium,0,0,1
1629,975.797731970729,Online,33,794.6696570001799,USA,Tablet,Morning,Prepaid,0,1,2.959828549636469,Medium,0,0,1
1994,1362.1872819540783,Online,52,36199.21326240757,USA,Tablet,Afternoon,Credit,0,0,1.9419844466080098,Low,0,0,1
2640,7028.379610332721,POS,45,8622.456678653423,Germany,Tablet,Night,Prepaid,0,0,1.6282482756242287,Low,0,0,1
270,2942.982524202289,POS,33,14233.719597340883,France,Mobile,Morning,Debit,1,0,3.7697504824164767,High,0,0,1
630,2531.8450739967675,Wire Transfer,70,37487.643934851905,India,Mobile,Morning,Prepaid,0,1,0.2540531725752806,Medium,1,0,1
3082,8831.108310049432,POS,74,27212.56886377869,Mexico,Mobile,Evening,Debit,0,0,2.9876099081765197,High,0,0,0
2335,1153.731504278392,ATM,47,42657.590498450365,Canada,Desktop,Morning,Debit,0,0,0.6929059617378914,High,0,0,1
2967,7273.297048537747,ATM,33,32936.21671137031,UK,Mobile,Morning,Credit,1,1,2.3673543456813246,Low,0,0,1
301,526.3003944743909,POS,48,21721.16296816024,Canada,Desktop,Morning,Credit,0,0,1.0047528940413386,Medium,0,0,1
460,1196.9909835180385,POS,36,3320.5210186366407,Mexico,Mobile,Evening,Credit,0,0,4.475144696301812,High,0,0,1
1448,8382.77174358462,ATM,52,10003.3368808783,Mexico,Desktop,Night,Prepaid,0,0,3.281027821647594,Medium,1,0,1
1473,8786.370457400466,ATM,75,26229.278953676217,France,Tablet,Morning,Credit,0,0,0.20153396363789539,Low,0,0,1
2047,686.0069353810159,POS,40,10345.144742545286,Germany,Tablet,Evening,Debit,0,1,4.169485049697015,Low,0,0,1
4229,4667.154095364294,Wire Transfer,37,40942.74803815376,USA,Desktop,Evening,Debit,0,0,4.897823565840294,Low,0,0,0
3765,4933.2676494829175,ATM,67,6250.684505790488,Canada,Desktop,Morning,Credit,1,0,2.5213507956306693,Low,0,0,0
2114,8940.957202978625,POS,62,45659.23020455419,India,Desktop,Afternoon,Prepaid,0,0,3.5699251760419988,High,1,0,1
28,5147.20203975198,ATM,35,23124.510520279666,Mexico,Desktop,Afternoon,Prepaid,0,1,2.9628901197032382,Low,0,0,1
3840,6841.825853835079,POS,40,17170.505690000897,USA,Tablet,Afternoon,Prepaid,0,0,3.404336988297456,High,0,0,0
4523,8907.677970063805,POS,30,21202.609260724614,USA,Desktop,Night,Credit,0,0,2.8237525516257707,Medium,0,0,0
838,3630.315052175165,POS,40,23256.179957388977,Germany,Desktop,Night,Credit,0,1,4.015981667784783,Medium,0,0,1
3827,4672.2642776352395,ATM,35,2396.258797801204,Mexico,Tablet,Night,Debit,0,0,2.284947902764753,Medium,0,0,0
2009,663.0079140682086,Online,29,31709.50384605955,India,Mobile,Night,Debit,1,0,1.227509378897979,High,1,0,1
4908,2065.885826124323,ATM,60,29169.493518478608,UK,Tablet,Evening,Prepaid,1,0,2.1551662173776824,Medium,0,0,0
504,8139.812246872417,ATM,32,8052.310748034003,India,Tablet,Morning,Prepaid,0,0,4.937396836112387,Low,0,0,1
3207,8589.055150701228,ATM,51,37374.64779407,UK,Mobile,Afternoon,Debit,0,0,1.9917316484658372,High,0,0,0
4305,8286.10232268052,ATM,27,46018.81751607458,France,Tablet,Afternoon,Prepaid,1,0,4.481384895831027,Medium,0,0,0
381,1190.466627940346,Online,53,840.3639910571247,France,Tablet,Morning,Prepaid,1,0,1.5796634749350458,High,0,0,1
1852,8161.309920296487,Wire Transfer,46,22000.315929967634,France,Tablet,Morning,Credit,1,0,4.732285065540194,Medium,0,0,1
1526,2575.1979115278746,ATM,38,6425.198925060482,Germany,Desktop,Night,Prepaid,0,0,4.242519820644768,Medium,0,0,1
2366,446.9533323663841,POS,47,2126.231675954632,Mexico,Mobile,Evening,Credit,1,0,4.232695730175961,Low,0,0,1
4148,4026.2518967135247,Online,19,16050.672196431682,Mexico,Desktop,Morning,Debit,0,0,0.7509094182420841,High,0,0,0
3053,2692.652223115397,Wire Transfer,62,35513.64242846248,Germany,Mobile,Afternoon,Debit,0,0,3.5207967204965738,High,0,0,0
2885,699.3858502020349,ATM,29,28388.061274054,India,Mobile,Evening,Debit,1,1,1.3517541419211228,High,0,0,1
2341,7514.268697606097,Online,77,33283.686811464555,Germany,Mobile,Evening,Prepaid,0,0,0.31864326696456713,High,0,0,1
375,721.1745981176875,POS,58,7242.6413634122055,Mexico,Tablet,Night,Credit,0,0,1.45830050971902,Medium,0,0,1
3261,2051.120670155713,ATM,30,40493.58095206639,Mexico,Mobile,Morning,Debit,1,0,1.954162749835548,High,0,0,0
2382,8577.047753236226,Wire Transfer,27,39073.00729153192,France,Tablet,Afternoon,Prepaid,0,0,2.9342146401684275,Medium,0,0,1
4310,7836.860904892184,ATM,63,28538.114237574002,France,Desktop,Night,Debit,0,0,2.653034342742711,Medium,1,0,0
940,5769.399590387393,POS,27,33292.46823000641,France,Mobile,Night,Debit,0,0,4.757824619204391,Low,0,0,1
4199,4435.906726312818,Online,77,47496.24119570273,India,Mobile,Morning,Credit,0,1,3.4032332226522026,High,0,0,0
4166,3893.3762152867016,Online,29,8769.429260997202,Canada,Desktop,Night,Credit,1,0,2.6122842012331438,High,0,0,0
2800,1909.175421339439,Online,79,43330.41144645795,Canada,Desktop,Evening,Prepaid,0,0,3.1383945377734084,Low,0,1,1
2148,3584.4046706011636,POS,18,17777.17531283728,France,Desktop,Evening,Credit,0,0,0.4558058137051798,Low,0,0,1
3818,8237.286743852072,Online,55,8003.782948435079,UK,Mobile,Night,Credit,0,0,3.766852031207493,High,0,0,0
4541,1726.5763089730078,Online,70,7041.4583715557255,France,Tablet,Night,Prepaid,0,1,3.240684316900873,Low,0,1,0
4217,425.3738088674717,Wire Transfer,47,38701.04614825405,India,Desktop,Night,Debit,1,0,4.221754729382695,Low,1,0,0
2069,1655.416470788636,ATM,58,21166.822123319085,Mexico,Desktop,Afternoon,Credit,0,0,4.1960618648215116,Medium,0,0,1
530,8648.576538787982,Wire Transfer,65,12820.279650414195,Mexico,Desktop,Afternoon,Prepaid,0,0,0.5062196242078948,Low,0,1,1
4605,7515.276454493931,Wire Transfer,19,2431.373581763885,USA,Tablet,Evening,Credit,0,0,2.1958232340531882,High,0,0,0
637,5330.846491885682,Wire Transfer,61,18288.575948151098,USA,Desktop,Morning,Prepaid,1,1,2.2596286362164775,High,0,0,1
1270,2923.7091613059392,Online,51,48216.88841055029,France,Mobile,Morning,Credit,0,1,1.512927585900856,High,0,0,1
186,6603.240619881449,ATM,75,2699.964609051947,Mexico,Tablet,Morning,Credit,1,1,1.933965420558585,Low,1,0,1
4350,6318.273337904376,Wire Transfer,30,22754.483305320387,UK,Tablet,Evening,Credit,0,0,2.3594642995642823,Medium,0,0,0
3180,6854.491755646096,Online,48,9731.701637892804,Canada,Tablet,Evening,Debit,0,1,3.426967268827961,Medium,0,0,0
3455,9417.502946713725,Online,61,19521.16630969459,USA,Mobile,Morning,Prepaid,0,1,3.2687422804701805,Medium,0,1,0
1798,730.1225166267469,POS,28,5988.346595544247,UK,Desktop,Night,Credit,0,0,0.9470899270443308,High,0,0,1
2980,9702.868526163309,Online,35,7699.39951387284,Canada,Desktop,Night,Credit,0,0,3.686950388469839,Medium,0,0,1
1442,948.0681507362897,Wire Transfer,22,35627.100456649845,Mexico,Tablet,Morning,Debit,0,0,3.622192141358803,High,0,0,1
3428,6249.89434066417,POS,31,9936.833193507839,India,Tablet,Evening,Credit,1,0,1.3478910141808844,Low,0,0,0
4875,3005.976954015417,Online,70,6634.102328042473,UK,Mobile,Evening,Debit,1,0,3.8720460520688618,Low,0,0,0
1536,1227.642072436106,POS,77,19920.38410820161,Germany,Tablet,Night,Prepaid,1,0,2.2725528578524505,Medium,0,0,1
3444,9956.354783893845,ATM,54,6112.646993672382,India,Mobile,Afternoon,Debit,0,1,2.958228868933152,High,0,0,0
1274,405.79206523008787,Online,63,6365.963112764566,Germany,Mobile,Night,Credit,0,1,0.29233279663651773,Low,0,0,1
2468,404.2007335800842,ATM,63,36677.917646775335,Germany,Tablet,Evening,Prepaid,1,0,4.0767368278090785,Medium,0,0,1
608,3649.055911870274,POS,35,49594.67415713225,Germany,Mobile,Morning,Debit,0,0,4.9453653993905355,Medium,0,1,1
3514,8171.569333645649,POS,44,34170.80661468546,India,Tablet,Morning,Debit,1,1,1.7057849757079235,Low,0,0,0
1713,7809.808244823714,Wire Transfer,61,22479.329955588924,Germany,Tablet,Morning,Credit,0,0,3.145689209907564,Low,1,0,1
2200,3810.201484214392,ATM,64,36432.11618584501,India,Desktop,Night,Credit,0,0,3.0418375074691575,Low,0,0,1
956,3837.5538972124796,ATM,67,26495.53042804746,France,Tablet,Night,Prepaid,0,0,3.3349218378886665,Low,0,1,1
2580,6481.696285445379,Online,72,43801.64357606325,UK,Desktop,Afternoon,Credit,0,0,0.8470651436006823,Medium,0,0,1
3898,8330.967858586539,ATM,37,4979.432416416946,Germany,Tablet,Morning,Debit,1,0,0.5694274313427964,Low,0,0,0
4426,3937.539823645212,Online,53,1292.4331920036725,UK,Desktop,Afternoon,Prepaid,1,1,0.32545565239393165,Low,0,0,0
3381,3689.7886658055695,ATM,31,36693.50436064207,Canada,Tablet,Morning,Debit,0,1,1.8154636200867975,Low,0,0,0
3686,5662.157732861553,POS,38,1342.3967207833177,Mexico,Desktop,Night,Prepaid,0,0,0.23975386630065013,Medium,0,0,0
404,8266.310086416339,ATM,26,5186.508227124708,Mexico,Tablet,Morning,Debit,1,1,3.0815133734200284,Medium,0,0,1
2072,5198.664736444334,Wire Transfer,21,40162.953583947594,Canada,Mobile,Night,Prepaid,1,0,1.7387749917683413,Medium,1,0,1
4756,8661.696393707107,Online,27,36856.24829487387,France,Tablet,Morning,Credit,0,0,2.4908381088195686,High,0,0,0
1978,4302.271559261962,Online,24,28745.52941035531,India,Mobile,Evening,Credit,0,0,1.0971893507139816,Medium,0,1,1
159,2383.9990644840727,ATM,34,13685.495858642127,Mexico,Tablet,Afternoon,Prepaid,0,0,3.9606466291901405,High,0,0,1
1749,7605.295332990128,POS,69,39348.03634927046,USA,Desktop,Morning,Prepaid,1,0,4.520318736552056,Medium,0,0,1
2910,3046.3856974277232,Wire Transfer,26,41616.657031679155,Mexico,Tablet,Morning,Prepaid,0,0,4.23052721512258,Low,0,0,1
3535,2332.7348621562337,Wire Transfer,32,49512.493396059974,Canada,Desktop,Afternoon,Prepaid,0,0,0.7620218847848469,Medium,1,1,0
903,1822.5399965470751,Online,72,34494.43661192017,Canada,Mobile,Morning,Credit,1,0,2.59100647545745,High,1,0,1
353,6590.349379873261,Wire Transfer,46,32998.3138900955,UK,Tablet,Evening,Debit,0,1,2.700744146406045,High,0,0,1
1231,8942.051044754553,POS,21,2928.1355260239175,UK,Mobile,Evening,Prepaid,0,0,2.608819778557551,Low,0,0,1
4671,3636.1985756346776,POS,36,43630.60874387926,Germany,Mobile,Night,Credit,0,0,0.5757787376394062,High,0,0,0
2141,8192.444503477946,Online,27,5014.323623945283,UK,Desktop,Morning,Debit,0,0,4.145787215681431,High,0,0,1
445,8129.8676769024505,ATM,25,22272.934418546698,USA,Tablet,Morning,Credit,0,0,4.831494156201544,High,0,0,1
4949,8052.922147290938,POS,79,20302.195454956207,France,Mobile,Afternoon,Debit,0,0,0.38564831777232145,Medium,0,0,0
755,1401.3280059072388,ATM,79,28347.292873982733,USA,Tablet,Night,Credit,1,1,0.20493613948635986,High,0,0,1
1738,1954.278893089443,ATM,22,4621.145845253511,UK,Tablet,Night,Prepaid,0,0,0.5651434562581168,High,1,0,1
2972,1638.7230159465942,Wire Transfer,29,7016.138748179746,Canada,Tablet,Afternoon,Debit,0,0,3.886660248770158,Low,0,0,1
4980,402.25786597011574,ATM,71,18182.955716580334,Mexico,Mobile,Evening,Debit,0,0,4.264084020250093,High,0,0,0
2921,3259.698388890081,Wire Transfer,50,40599.39845229589,Mexico,Mobile,Afternoon,Credit,0,0,3.373495424424916,High,0,0,1
312,793.7792496092369,ATM,47,47448.8672059798,India,Mobile,Morning,Prepaid,0,0,0.5313177430321118,Low,0,0,1
549,5207.873932028895,Online,61,30864.553802630886,Germany,Mobile,Morning,Debit,0,0,3.7660515855926344,High,0,0,1
4053,8234.499394673501,ATM,40,5911.908786313164,USA,Desktop,Night,Credit,0,0,1.450577292865296,High,0,0,0
4762,9869.090494429092,POS,36,19742.848276410547,Mexico,Tablet,Afternoon,Debit,1,0,4.406788255392365,High,0,0,0
1990,7297.787204237443,Wire Transfer,42,20895.8842415719,France,Mobile,Evening,Debit,0,1,3.676443881892088,High,0,0,1
307,5167.840479528941,Wire Transfer,40,28455.34901814019,Canada,Tablet,Evening,Prepaid,0,1,0.11399686380419384,Medium,0,0,1
2336,3844.550441619345,ATM,60,35750.09844488442,France,Desktop,Night,Credit,1,0,1.3935937370840554,High,1,0,1
695,1157.2198791446433,ATM,60,40317.76403967948,UK,Mobile,Evening,Prepaid,0,0,3.5158906825153884,High,0,0,1
2357,9025.508539785558,Online,42,15195.043848623412,USA,Desktop,Night,Credit,0,0,3.3229168407929426,Low,0,0,1
1928,4814.919169962376,Wire Transfer,18,5764.562994180012,Germany,Tablet,Morning,Debit,0,1,4.827843456845121,Low,0,0,1
685,9294.466131384583,ATM,36,5879.980829935089,Mexico,Mobile,Afternoon,Debit,0,0,3.625132910971974,Low,0,0,1
750,6246.137579180781,Wire Transfer,60,2993.731336069283,UK,Mobile,Afternoon,Prepaid,0,1,2.0536144134338814,Low,0,0,1
4009,6800.175196165119,Online,18,40461.903583734056,UK,Mobile,Evening,Credit,0,1,4.9423177435028895,Medium,0,0,0
1267,3931.0106285027814,Wire Transfer,69,29832.07026968675,India,Desktop,Morning,Debit,0,0,2.260549499715277,Medium,1,0,1
3286,766.2402758247769,POS,48,130.37316963168678,Mexico,Mobile,Morning,Debit,0,1,4.973517244598675,Medium,0,0,0
3530,4403.007460214007,POS,24,37309.524165865216,USA,Desktop,Night,Credit,0,0,2.592379421918413,Medium,0,1,0
4424,7289.27627952366,ATM,37,45334.156932414626,UK,Desktop,Morning,Prepaid,0,0,4.386032751328426,High,0,0,0
3985,8174.880069010235,POS,37,9091.349812057575,India,Tablet,Afternoon,Credit,1,1,4.758825551593056,Medium,0,0,0
3084,5879.982852382925,Online,40,26850.45428412777,France,Tablet,Afternoon,Debit,0,0,0.4499832493710353,Low,1,1,0
3062,929.7491909639295,Online,30,34834.20167575507,Canada,Tablet,Evening,Credit,0,1,2.102954802946087,Low,0,0,0
3026,3745.471259658008,POS,71,40108.90497622361,Germany,Tablet,Afternoon,Debit,0,1,4.090781197250676,Low,0,1,0
971,6640.0749419728545,ATM,59,43292.11443747908,France,Mobile,Morning,Credit,1,0,2.754315003981471,Medium,0,0,1
14,2131.2677156759787,ATM,56,20813.049968003754,UK,Mobile,Morning,Prepaid,1,0,4.352043179165036,Low,0,0,1
874,4093.254369269983,POS,53,46287.031622070965,UK,Desktop,Morning,Credit,0,0,0.6108390420506102,Medium,0,0,1
809,4513.88532032728,Wire Transfer,40,8760.118146202001,Germany,Tablet,Afternoon,Debit,0,0,0.9562166525416197,Low,1,0,1
3199,1034.653946210062,Online,78,17643.892416605926,France,Tablet,Night,Debit,0,0,1.4397758702885728,High,0,0,0
515,461.7345143608322,ATM,67,9193.66203604956,Mexico,Desktop,Evening,Credit,0,0,1.8702323839336779,Low,0,0,1
4473,2091.0707461850943,ATM,53,28536.76244880704,Canada,Desktop,Evening,Prepaid,1,1,4.283393761341343,Medium,0,0,0
410,921.9539010934742,ATM,63,39835.43337712862,USA,Mobile,Evening,Credit,0,0,1.79895423402879,Low,0,0,1
3409,2422.54988771611,POS,27,22208.629238390527,USA,Desktop,Morning,Prepaid,0,1,2.0680429039295167,High,0,0,0
4343,8206.670968957946,Wire Transfer,48,9161.53593710778,India,Desktop,Afternoon,Debit,1,0,2.2896413137690086,Low,0,1,0
208,6638.3826733894775,POS,24,2966.9115403194946,Mexico,Tablet,Morning,Credit,1,0,3.5835874385645514,Low,0,0,1
3692,5252.109020237707,ATM,42,12013.233780608856,UK,Tablet,Morning,Debit,0,1,1.341260273370579,High,0,0,0
459,572.4697240615551,Online,76,41265.07811713573,UK,Desktop,Evening,Prepaid,1,1,4.207924664272747,Medium,1,0,1
3472,7793.23483809391,Online,23,44841.45224203535,USA,Desktop,Evening,Credit,1,0,3.0129630192475974,Low,0,1,0
2431,6033.399336029821,Online,39,14849.744556970823,Mexico,Desktop,Evening,Credit,0,1,1.379504995490864,Medium,0,0,1
3658,5110.701767021003,Online,74,32840.376076194465,UK,Desktop,Night,Credit,0,0,0.39324558907261,Medium,0,0,0
111,2904.6170146085424,POS,43,33998.927432538076,India,Mobile,Evening,Prepaid,0,0,1.6314393017016113,Medium,0,0,1
4590,7295.80490676729,POS,74,10459.306504042126,France,Tablet,Afternoon,Prepaid,1,1,4.667473881517723,Low,0,0,0
4045,4117.792853936216,ATM,19,22942.06698013916,Mexico,Tablet,Morning,Credit,0,1,4.018098372836864,Low,0,0,0
1884,7613.604155061148,Online,39,27325.802250861503,Canada,Desktop,Morning,Debit,0,1,2.00624940876602,High,0,0,1
1714,4603.406233455508,ATM,45,37952.60050335541,USA,Tablet,Afternoon,Credit,0,0,4.2078830073882,High,0,0,1
3959,515.7184979680505,Online,43,21605.144870581404,USA,Desktop,Afternoon,Prepaid,1,1,1.4738375324404849,High,0,0,0
3400,5771.256964588985,Online,42,49128.210029271366,UK,Tablet,Night,Prepaid,0,0,2.9778376911800835,Low,0,0,0
553,5523.549319357111,Wire Transfer,24,42378.45240512475,Canada,Mobile,Night,Debit,1,0,3.282822053003956,Low,0,0,1
1440,6737.590008915924,ATM,71,25361.877760377854,USA,Tablet,Night,Debit,0,1,1.7725654472810548,Medium,0,0,1
2271,1051.2057800553932,ATM,33,27353.060739931312,Canada,Tablet,Morning,Prepaid,0,0,1.3437633365612887,Low,1,0,1
3145,2695.846608678113,POS,72,28518.81001744118,Mexico,Tablet,Morning,Debit,0,1,4.225874326617989,Low,0,0,0
2822,2294.4810282400517,ATM,26,45430.53688998026,USA,Desktop,Morning,Prepaid,1,0,3.370548862367788,Low,0,0,1
4782,1879.3714614009123,ATM,67,14485.895906376778,USA,Mobile,Morning,Debit,1,1,2.4943289839529337,High,0,1,0
1926,938.9764918330902,ATM,50,26292.481813190665,India,Mobile,Morning,Prepaid,0,0,0.2213787606024269,Low,0,0,1
635,1080.6483932843628,Wire Transfer,28,47509.035540902085,France,Tablet,Afternoon,Debit,0,1,2.377827711783469,Low,0,0,1
4806,5450.862402360287,POS,45,13941.658640890835,USA,Mobile,Morning,Debit,1,0,3.310801525979677,Low,1,0,0
317,4095.439914698556,Online,33,31308.972646225735,Mexico,Mobile,Night,Prepaid,0,1,2.9892856267100756,Low,0,1,1
4218,4986.3181360449435,Online,44,2146.8077433858534,Germany,Mobile,Evening,Credit,0,0,1.4586608645915515,Medium,0,0,0
4700,9827.568013694756,ATM,18,31282.0814101261,UK,Mobile,Evening,Debit,1,0,1.3362703961082567,Medium,0,0,0
1329,6590.490677253752,POS,34,39574.41911723788,France,Mobile,Afternoon,Credit,0,1,2.8332854336938493,High,0,0,1
428,8878.164785755414,POS,18,12657.60627448087,USA,Mobile,Afternoon,Prepaid,0,1,3.6683442664392722,Medium,0,0,1
4375,5121.957396675862,Online,76,30102.683646352256,Canada,Mobile,Night,Prepaid,0,0,1.2434658133949725,Low,0,0,0
106,2500.4293691972607,Wire Transfer,50,671.1457560063805,USA,Desktop,Night,Prepaid,0,0,4.234603186168816,Low,0,0,1
